,title,editor,id_order,year_month,order_total_paid,product_name
1638,Brawl Stars,Supercell,99617121,2020-04,5.49,enfin avril!
1639,Brawl Stars,Supercell,99021956,2020-04,54.99,950 gemmes
1640,Brawl Stars,Supercell,99021829,2020-04,54.99,950 gemmes
1641,Brawl Stars,Supercell,104311884,2020-04,5.49,enfin avril!
1642,Clash Royale,Supercell,99129730,2020-04,10.99,offre speciale
1643,Clash Royale,Supercell,97305903,2020-04,3.49,offre speciale
1644,Clash Royale,Supercell,100310287,2020-04,5.49,pass royale
1645,Clash Royale,Supercell,109618898,2020-04,10.99,seau de gemmes
1646,Clash Royale,Supercell,99487198,2020-04,10.99,offre speciale
1647,Candy Crush Saga,King,98866180,2020-04,6.99,small offer
1648,Candy Crush Saga,King,98871373,2020-04,2.29,offer of 10 gold bars
1649,Candy Crush Saga,King,99452507,2020-04,6.99,small offer
1650,Candy Crush Saga,King,98497985,2020-04,2.29,offer of 10 gold bars
1651,Candy Crush Saga,King,98497993,2020-04,8.99,offer of 50 gold bars
1652,Candy Crush Saga,King,98866189,2020-04,2.29,offer of 10 gold bars
1653,Candy Crush Saga,King,100103751,2020-04,2.29,offer of 10 gold bars
1654,Candy Crush Saga,King,98498113,2020-04,8.99,offer of 50 gold bars
1655,Candy Crush Saga,King,98497963,2020-04,8.99,offer of 50 gold bars
1656,Candy Crush Saga,King,97579134,2020-04,21.99,offer
1657,Candy Crush Saga,King,98498128,2020-04,8.99,offer of 50 gold bars
1658,Candy Crush Saga,King,97630782,2020-04,2.29,offer of 10 gold bars
1659,Candy Crush Saga,King,124867809,2020-04,10.99,offer
1660,Candy Crush Saga,King,98498125,2020-04,8.99,offer of 50 gold bars
1661,Candy Crush Saga,King,98498131,2020-04,2.29,offer of 10 gold bars
1662,Candy Crush Saga,King,98871426,2020-04,6.99,small offer
1663,Netflix,"Netflix, Inc.",105796916,2020-08,15.99,netflix 4 screens - unlimited streaming
1664,Netflix,"Netflix, Inc.",105696987,2020-08,7.99,netflix essentiel (renouvellement automatique)
1665,Netflix,"Netflix, Inc.",105568786,2020-08,11.99,2 ecrans a la fois (renouvellement automatique)
1666,Homescapes,Playrix,105571110,2020-08,2.29,pack novice
1667,Homescapes,Playrix,105462549,2020-08,2.29,pack novice
1668,Homescapes,Playrix,105796527,2020-08,2.29,pack novice
1669,Homescapes,Playrix,105707763,2020-08,2.29,pack novice
1670,Homescapes,Playrix,115952046,2020-08,2.29,pack novice
1671,Homescapes,Playrix,105707761,2020-08,7.99,pack apprenti
1672,Homescapes,Playrix,105791759,2020-08,7.99,pack apprenti
1673,Homescapes,Playrix,115952036,2020-08,7.99,pack apprenti
1674,Homescapes,Playrix,105462791,2020-08,1.09,poignee de pieces
1675,Homescapes,Playrix,105707762,2020-08,1.09,poignee de pieces
1676,Homescapes,Playrix,107962990,2020-08,1.09,poignee de pieces
1677,Homescapes,Playrix,105691601,2020-08,1.09,poignee de pieces
1678,Homescapes,Playrix,108033399,2020-08,1.09,poignee de pieces
1679,Homescapes,Playrix,105477464,2020-08,1.09,poignee de pieces
1680,Homescapes,Playrix,105795920,2020-08,1.09,poignee de pieces
1681,Homescapes,Playrix,105550447,2020-08,1.09,poignee de pieces
1682,Homescapes,Playrix,105505983,2020-08,1.09,poignee de pieces
1683,Brawl Stars,Supercell,105610990,2020-08,5.49,80 gemmes
1684,Brawl Stars,Supercell,105859849,2020-08,5.49,80 gemmes
1685,Brawl Stars,Supercell,105447221,2020-08,5.49,80 gemmes
1686,Brawl Stars,Supercell,108760494,2020-08,10.99,170 gemmes
1687,Brawl Stars,Supercell,105460722,2020-08,10.99,170 gemmes
1688,Brawl Stars,Supercell,117545744,2020-08,10.99,170 gemmes
1689,Brawl Stars,Supercell,105460720,2020-08,10.99,170 gemmes
1690,Brawl Stars,Supercell,105872589,2020-08,10.99,170 gemmes
1691,Brawl Stars,Supercell,105643277,2020-08,10.99,170 gemmes
1692,Brawl Stars,Supercell,112317318,2020-08,10.99,170 gemmes
1693,Brawl Stars,Supercell,105791926,2020-08,10.99,170 gemmes
1694,Brawl Stars,Supercell,105456502,2020-08,10.99,170 gemmes
1695,Brawl Stars,Supercell,112317320,2020-08,10.99,170 gemmes
1696,Brawl Stars,Supercell,107864460,2020-08,10.99,170 gemmes
1697,Brawl Stars,Supercell,106328384,2020-08,10.99,170 gemmes
1698,Brawl Stars,Supercell,112317308,2020-08,21.99,360 gemmes
1699,Brawl Stars,Supercell,105460721,2020-08,21.99,360 gemmes
1700,Brawl Stars,Supercell,105460723,2020-08,21.99,360 gemmes
1701,Clash Royale,Supercell,105567030,2020-08,5.49,pass royale
1702,Clash Royale,Supercell,110145141,2020-08,5.49,pass royale
1703,Clash Royale,Supercell,121655645,2020-08,5.49,pass royale
1704,Clash Royale,Supercell,106655830,2020-08,5.49,pass royale
1705,Clash Royale,Supercell,105523801,2020-08,5.49,pass royale
1706,Clash Royale,Supercell,105529687,2020-08,5.49,pass royale
1707,Clash Royale,Supercell,105505150,2020-08,10.99,offre speciale
1708,Clash Royale,Supercell,110842150,2020-08,21.99,offre speciale
1709,Clash Royale,Supercell,105534134,2020-08,1.09,quelques gemmes
1710,Netflix,"Netflix, Inc.",116223417,2020-09,11.99,netflix standard (renouvellement automatique)
1711,Netflix,"Netflix, Inc.",116204934,2020-09,11.99,netflix standard (renouvellement automatique)
1712,Netflix,"Netflix, Inc.",116249038,2020-09,7.99,netflix essentiel (renouvellement automatique)
1713,Netflix,"Netflix, Inc.",116307739,2020-09,11.99,2 ecrans a la fois (renouvellement automatique)
1714,Homescapes,Playrix,116169106,2020-09,3.49,reserve d'or
1715,Homescapes,Playrix,116154179,2020-09,1.09,poignee de pieces
1716,Homescapes,Playrix,116154176,2020-09,1.09,poignee de pieces
1717,Homescapes,Playrix,116175739,2020-09,1.09,poignee de pieces
1718,Homescapes,Playrix,116402046,2020-09,1.09,poignee de pieces
1719,Homescapes,Playrix,116154181,2020-09,1.09,poignee de pieces
1720,Homescapes,Playrix,116358684,2020-09,1.09,poignee de pieces
1721,Homescapes,Playrix,116296457,2020-09,1.09,poignee de pieces
1722,Homescapes,Playrix,116181720,2020-09,3.49,cachette de pieces
1723,Brawl Stars,Supercell,116351786,2020-09,2.29,30 gemmes
1724,Brawl Stars,Supercell,117544929,2020-09,5.49,80 gemmes
1725,Brawl Stars,Supercell,116197851,2020-09,10.99,170 gemmes
1726,Brawl Stars,Supercell,116351785,2020-09,21.99,360 gemmes
1727,Brawl Stars,Supercell,115897758,2020-09,6.99,pack niveau 35
1728,Netflix,"Netflix, Inc.",100394402,2020-04,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
1729,Netflix,"Netflix, Inc.",98154586,2020-04,11.99,netflix standard (renouvellement automatique)
1730,Netflix,"Netflix, Inc.",97662694,2020-04,7.99,netflix essentiel (renouvellement automatique)
1731,Netflix,"Netflix, Inc.",97374083,2020-04,11.99,netflix standard (renouvellement automatique)
1732,Netflix,"Netflix, Inc.",97495295,2020-04,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1733,Netflix,"Netflix, Inc.",99010754,2020-04,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
1734,Netflix,"Netflix, Inc.",99641659,2020-04,11.99,2 ecrans a la fois (renouvellement automatique)
1735,Clash Royale,Supercell,111564566,2020-04,5.49,pass royale
1736,Clash Royale,Supercell,97455660,2020-04,5.49,sac de gemmes
1737,Clash Royale,Supercell,123358561,2020-04,5.49,pass royale
1738,Candy Crush Saga,King,98145349,2020-04,2.29,extra small offer
1739,Candy Crush Saga,King,99529122,2020-04,2.29,offer of 10 gold bars
1740,Candy Crush Saga,King,124867795,2020-04,1.09,extra small offer
1741,Candy Crush Saga,King,111399487,2020-04,2.29,offer of 10 gold bars
1742,Candy Crush Saga,King,97603404,2020-04,6.99,small offer
1743,Candy Crush Saga,King,99779988,2020-04,2.29,extra small offer
1744,Netflix,"Netflix, Inc.",115891388,2020-09,7.99,netflix essentiel (renouvellement automatique)
1745,Netflix,"Netflix, Inc.",115810496,2020-09,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1746,Netflix,"Netflix, Inc.",120550248,2020-09,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1747,Netflix,"Netflix, Inc.",115873042,2020-09,15.99,netflix 4 screens - unlimited streaming (renouvellement automatique)
1748,Brawl Stars,Supercell,115328132,2020-09,21.99,360 gemmes
1749,Brawl Stars,Supercell,127942555,2020-09,10.99,170 gemmes
1750,Brawl Stars,Supercell,126658901,2020-09,4.49,pack niveau 15
1751,Brawl Stars,Supercell,115328113,2020-09,10.99,170 gemmes
1752,Brawl Stars,Supercell,115328116,2020-09,21.99,360 gemmes
1753,Brawl Stars,Supercell,115927852,2020-09,21.99,360 gemmes
1754,Brawl Stars,Supercell,115328128,2020-09,10.99,170 gemmes
1755,Brawl Stars,Supercell,115328134,2020-09,2.29,30 gemmes
1756,Brawl Stars,Supercell,115753716,2020-09,2.29,30 gemmes
1757,Brawl Stars,Supercell,115328133,2020-09,10.99,170 gemmes
1758,Homescapes,Playrix,115339122,2020-09,1.09,poignee de pieces
1759,Homescapes,Playrix,116154175,2020-09,1.09,poignee de pieces
1760,Homescapes,Playrix,116154177,2020-09,1.09,poignee de pieces
1761,Homescapes,Playrix,116300153,2020-09,1.09,poignee de pieces
1762,Homescapes,Playrix,115275735,2020-09,1.09,poignee de pieces
1763,Homescapes,Playrix,115339123,2020-09,2.29,pack novice
1764,Homescapes,Playrix,116306930,2020-09,1.09,poignee de pieces
1765,Homescapes,Playrix,116300154,2020-09,1.09,poignee de pieces
1766,Homescapes,Playrix,116358686,2020-09,1.09,poignee de pieces
1767,Homescapes,Playrix,116154170,2020-09,1.09,poignee de pieces
1768,Homescapes,Playrix,116154174,2020-09,1.09,poignee de pieces
1769,Homescapes,Playrix,116358685,2020-09,1.09,poignee de pieces
1770,Homescapes,Playrix,115847524,2020-09,2.29,pack novice
1771,Homescapes,Playrix,115515702,2020-09,1.09,poignee de pieces
1772,Homescapes,Playrix,116306929,2020-09,1.09,poignee de pieces
1773,Homescapes,Playrix,119066810,2020-09,1.09,poignee de pieces
1774,Netflix,"Netflix, Inc.",114622538,2020-09,15.99,netflix premium (renouvellement automatique)
1775,Netflix,"Netflix, Inc.",114739685,2020-09,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
1776,Netflix,"Netflix, Inc.",114661340,2020-09,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1777,Netflix,"Netflix, Inc.",121423528,2020-09,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1778,Netflix,"Netflix, Inc.",114902597,2020-09,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
1779,Netflix,"Netflix, Inc.",115311252,2020-09,15.99,netflix 4 screens - unlimited streaming (renouvellement automatique)
1780,Homescapes,Playrix,115379059,2020-09,5.49,passe d'or
1781,Homescapes,Playrix,114629064,2020-09,2.29,pack novice
1782,Homescapes,Playrix,114631148,2020-09,2.29,pack novice
1783,Homescapes,Playrix,114807347,2020-09,2.29,pack novice
1784,Homescapes,Playrix,114629063,2020-09,2.29,pack novice
1785,Homescapes,Playrix,115528377,2020-09,2.29,pack novice
1786,Homescapes,Playrix,114814463,2020-09,2.29,pack novice
1787,Homescapes,Playrix,114820958,2020-09,2.29,pack novice
1788,Homescapes,Playrix,115275738,2020-09,2.29,pack novice
1789,Homescapes,Playrix,114858245,2020-09,2.29,pack novice
1790,Homescapes,Playrix,114629065,2020-09,2.29,pack novice
1791,Homescapes,Playrix,114807323,2020-09,2.29,pack novice
1792,Homescapes,Playrix,115327310,2020-09,7.99,pack apprenti
1793,Homescapes,Playrix,114923052,2020-09,7.99,pack apprenti
1794,Homescapes,Playrix,114807344,2020-09,7.99,pack apprenti
1795,Homescapes,Playrix,114923053,2020-09,7.99,pack apprenti
1796,Homescapes,Playrix,115730511,2020-09,7.99,pack apprenti
1797,Homescapes,Playrix,115528378,2020-09,1.09,poignee de pieces
1798,Homescapes,Playrix,114631146,2020-09,1.09,poignee de pieces
1799,Homescapes,Playrix,114631150,2020-09,1.09,poignee de pieces
1800,Homescapes,Playrix,115528381,2020-09,1.09,poignee de pieces
1801,Homescapes,Playrix,114631151,2020-09,1.09,poignee de pieces
1802,Homescapes,Playrix,114922965,2020-09,1.09,poignee de pieces
1803,Homescapes,Playrix,114923049,2020-09,1.09,poignee de pieces
1804,Homescapes,Playrix,114629066,2020-09,10.99,poignee de pieces
1805,Homescapes,Playrix,114807337,2020-09,1.09,poignee de pieces
1806,Homescapes,Playrix,114725159,2020-09,1.09,poignee de pieces
1807,Homescapes,Playrix,115503262,2020-09,1.09,poignee de pieces
1808,Homescapes,Playrix,114769416,2020-09,1.09,poignee de pieces
1809,Homescapes,Playrix,114725157,2020-09,1.09,poignee de pieces
1810,Homescapes,Playrix,115446602,2020-09,5.49,poignee de pieces
1811,Homescapes,Playrix,114807355,2020-09,1.09,poignee de pieces
1812,Homescapes,Playrix,115275745,2020-09,1.09,poignee de pieces
1813,Homescapes,Playrix,114631152,2020-09,5.49,poignee de pieces
1814,Homescapes,Playrix,114923051,2020-09,1.09,poignee de pieces
1815,Homescapes,Playrix,115528376,2020-09,1.09,poignee de pieces
1816,Homescapes,Playrix,114725158,2020-09,1.09,poignee de pieces
1817,Homescapes,Playrix,114586703,2020-09,17.99,cachette de pieces
1818,Brawl Stars,Supercell,114761514,2020-09,2.29,30 gemmes
1819,Brawl Stars,Supercell,114786814,2020-09,2.29,30 gemmes
1820,Brawl Stars,Supercell,115279016,2020-09,2.29,30 gemmes
1821,Brawl Stars,Supercell,114789432,2020-09,2.29,30 gemmes
1822,Brawl Stars,Supercell,114891841,2020-09,2.29,30 gemmes
1823,Brawl Stars,Supercell,114721666,2020-09,2.29,30 gemmes
1824,Brawl Stars,Supercell,114635500,2020-09,5.49,80 gemmes
1825,Brawl Stars,Supercell,115279011,2020-09,5.49,80 gemmes
1826,Brawl Stars,Supercell,114721668,2020-09,5.49,80 gemmes
1827,Brawl Stars,Supercell,114693474,2020-09,5.49,80 gemmes
1828,Brawl Stars,Supercell,114687672,2020-09,10.99,170 gemmes
1829,Brawl Stars,Supercell,117544925,2020-09,10.99,170 gemmes
1830,Brawl Stars,Supercell,114571068,2020-09,10.99,170 gemmes
1831,Brawl Stars,Supercell,115338136,2020-09,10.99,170 gemmes
1832,Brawl Stars,Supercell,115568951,2020-09,21.99,360 gemmes
1833,Brawl Stars,Supercell,115753714,2020-09,9.99,pack niveau 100
1834,Netflix,"Netflix, Inc.",99038582,2020-03,11.99,netflix standard (renouvellement automatique)
1835,Netflix,"Netflix, Inc.",100141165,2020-03,11.99,2 ecrans a la fois (renouvellement automatique)
1836,Netflix,"Netflix, Inc.",99005423,2020-03,15.99,4 ecrans a la fois (renouvellement automatique)
1837,Netflix,"Netflix, Inc.",97410974,2020-03,15.99,netflix 4 screens - unlimited streaming (renouvellement automatique)
1838,Brawl Stars,Supercell,99065997,2020-03,2.29,30 gemmes
1839,Brawl Stars,Supercell,98789991,2020-03,5.49,80 gemmes
1840,Brawl Stars,Supercell,99145725,2020-03,21.99,gem pack plus
1841,Brawl Stars,Supercell,97369986,2020-03,6.99,pack niveau 35
1842,Clash Royale,Supercell,99484596,2020-03,5.49,pass royale
1843,Clash Royale,Supercell,97316980,2020-03,5.49,pass royale
1844,Clash Royale,Supercell,109618892,2020-03,5.49,pass royale
1845,Clash Royale,Supercell,97611337,2020-03,5.49,pass royale
1846,Clash Royale,Supercell,100659186,2020-03,5.49,pass royale
1847,Clash Royale,Supercell,100628445,2020-03,5.49,pass royale
1848,Clash Royale,Supercell,100203979,2020-03,5.49,pass royale
1849,Clash Royale,Supercell,99381417,2020-03,5.49,pass royale
1850,Clash Royale,Supercell,109618887,2020-03,5.49,offre speciale
1851,Clash Royale,Supercell,99381407,2020-03,21.99,baril de gemmes
1852,Candy Crush Saga,King,99447284,2020-03,10.99,offer
1853,Candy Crush Saga,King,99447291,2020-03,3.49,piggy bank
1854,Candy Crush Saga,King,98861174,2020-03,6.99,small offer
1855,Candy Crush Saga,King,98296631,2020-03,3.49,extra small offer
1856,Candy Crush Saga,King,124867815,2020-03,2.29,extra small offer
1857,Candy Crush Saga,King,98534326,2020-03,1.09,extra small offer
1858,Candy Crush Saga,King,98534720,2020-03,2.29,extra small offer
1859,Candy Crush Saga,King,98862356,2020-03,3.49,extra small offer
1860,Candy Crush Saga,King,98322493,2020-03,2.29,extra small offer
1861,Candy Crush Saga,King,100063949,2020-03,2.29,offer of 10 gold bars
1862,Candy Crush Saga,King,97396878,2020-03,2.29,offer of 10 gold bars
1863,Candy Crush Saga,King,98863584,2020-03,2.29,offer of 10 gold bars
1864,Candy Crush Saga,King,98667865,2020-03,2.29,offer of 10 gold bars
1865,Candy Crush Saga,King,98534735,2020-03,2.29,offer of 10 gold bars
1866,Candy Crush Saga,King,98667874,2020-03,2.29,offer of 10 gold bars
1867,Candy Crush Saga,King,98296592,2020-03,8.99,offer of 50 gold bars
1868,Netflix,"Netflix, Inc.",105239993,2020-08,11.99,2 ecrans a la fois (renouvellement automatique)
1869,Netflix,"Netflix, Inc.",104955122,2020-08,7.99,netflix essentiel (renouvellement automatique)
1870,Netflix,"Netflix, Inc.",105285604,2020-08,15.99,netflix premium (renouvellement automatique)
1871,Brawl Stars,Supercell,105558544,2020-08,10.99,170 gemmes
1872,Brawl Stars,Supercell,105558541,2020-08,10.99,170 gemmes
1873,Brawl Stars,Supercell,105537334,2020-08,21.99,360 gemmes
1874,Brawl Stars,Supercell,104976677,2020-08,5.49,80 gemmes
1875,Brawl Stars,Supercell,105724333,2020-08,10.99,170 gemmes
1876,Brawl Stars,Supercell,104934979,2020-08,5.49,80 gemmes
1877,Brawl Stars,Supercell,117545743,2020-08,10.99,170 gemmes
1878,Clash Royale,Supercell,105338307,2020-08,10.99,offre speciale
1879,Clash Royale,Supercell,104977256,2020-08,5.49,pass royale
1880,Clash Royale,Supercell,105338303,2020-08,5.49,pass royale
1881,Clash Royale,Supercell,105330177,2020-08,5.49,sac de gemmes
1882,Clash Royale,Supercell,105330176,2020-08,5.49,pass royale
1883,Clash Royale,Supercell,105185322,2020-08,10.99,seau de gemmes
1884,Clash Royale,Supercell,105908243,2020-08,5.49,offre speciale
1885,Clash Royale,Supercell,118793700,2020-08,5.49,pass royale
1886,Homescapes,Playrix,107963027,2020-08,2.29,pack novice
1887,Homescapes,Playrix,105017298,2020-08,1.09,poignee de pieces
1888,Homescapes,Playrix,104984617,2020-08,1.09,poignee de pieces
1889,Homescapes,Playrix,105017435,2020-08,1.09,poignee de pieces
1890,Homescapes,Playrix,105017351,2020-08,1.09,poignee de pieces
1891,Homescapes,Playrix,107887829,2020-08,1.09,poignee de pieces
1892,Homescapes,Playrix,104995300,2020-08,2.29,pack novice
1893,Homescapes,Playrix,104929608,2020-08,3.49,reserve d'or
1894,Homescapes,Playrix,105722148,2020-08,2.29,pack novice
1895,Homescapes,Playrix,107963024,2020-08,1.09,poignee de pieces
1896,Candy Crush Saga,King,104986486,2020-08,3.49,extra small offer
1897,Candy Crush Saga,King,104986457,2020-08,3.49,piggy bank
1898,Candy Crush Saga,King,105090701,2020-08,3.49,piggy bank
1899,Candy Crush Saga,King,104986487,2020-08,2.29,offer of 10 gold bars
1900,Netflix,"Netflix, Inc.",97974275,2020-02,7.99,1 ecrans a la fois (renouvellement automatique)
1901,Netflix,"Netflix, Inc.",97646798,2020-02,15.99,4 ecrans a la fois (renouvellement automatique)
1902,Brawl Stars,Supercell,118654748,2020-02,10.99,brawl lunaire
1903,Brawl Stars,Supercell,100082133,2020-02,5.49,brawl lunaire
1904,Brawl Stars,Supercell,118654765,2020-02,5.49,brawl lunaire
1905,Brawl Stars,Supercell,98160015,2020-02,5.49,80 gemmes
1906,Brawl Stars,Supercell,102255649,2020-02,10.99,brawl lunaire
1907,Brawl Stars,Supercell,97455701,2020-02,10.99,170 gemmes
1908,Brawl Stars,Supercell,100023512,2020-02,5.49,brawl lunaire
1909,Brawl Stars,Supercell,97445377,2020-02,10.99,170 gemmes
1910,Brawl Stars,Supercell,98041637,2020-02,10.99,brawl lunaire
